,intraday,overnight,monthly,seasonal,longterm
31654,(174501.3391303327-646007.4223647316j),0j,0j,0j,0j
31655,(-346768.77731035615+275204.31506592757j),0j,0j,0j,0j
31656,(-1311800.449448952-1274903.0945969406j),0j,0j,0j,0j
31657,(-68990.5619521212-1699459.9423688708j),0j,0j,0j,0j
31658,(88944.24707825424-14833.735900534433j),0j,0j,0j,0j
31659,(969248.947882599+1861754.0744514638j),0j,0j,0j,0j
31660,(1211315.2560410528+621438.5322577228j),0j,0j,0j,0j
31661,(810564.6987030241-773735.4159083979j),0j,0j,0j,0j
31662,(-299255.6620061281-386823.8381249445j),0j,0j,0j,0j
31663,(-911237.9854290404-440539.98903914477j),0j,0j,0j,0j
31664,(-1187928.6003413796+785220.1467846018j),0j,0j,0j,0j
31665,(183236.62070071715-47080.77569915212j),0j,0j,0j,0j
31666,(936692.0872854118-211342.1386116288j),0j,0j,0j,0j
31667,(814914.5637895551+1453474.3927881352j),0j,0j,0j,0j
31668,(-268433.94095113524+464018.23638350214j),0j,0j,0j,0j
31669,(253739.1542203403+1048326.9136911845j),0j,0j,0j,0j
31670,(-15162.05705784855-51155.43224600842j),0j,0j,0j,0j
31671,(1010880.6115310186+180154.85050739633j),0j,0j,0j,0j
31672,(-142660.0579088563-152224.3856358832j),0j,0j,0j,0j
31673,(1192677.4457935905-493214.1029167373j),0j,0j,0j,0j
31674,(837635.6423834754+263520.3118825796j),0j,0j,0j,0j
31675,(-634856.9594295248+942426.3795707677j),0j,0j,0j,0j
31676,(-1681813.7082522013-1944643.464125908j),0j,0j,0j,0j
31677,(-906345.5150139239-73217.02324868622j),0j,0j,0j,0j
31678,(-250388.56838923116+1383876.341500673j),0j,0j,0j,0j
31679,(569836.2863333325-623798.0247686075j),0j,0j,0j,0j
31680,(-902948.4120313819-534752.1180242661j),0j,0j,0j,0j
31681,(2117493.221767408-688355.0301744249j),0j,0j,0j,0j
31682,(-967694.5019017517-20759.77370950015j),0j,0j,0j,0j
31683,(-17860.2787615119+773787.0027747331j),0j,0j,0j,0j
31684,(876364.7868386925-1490197.181523711j),0j,0j,0j,0j
31685,(-979512.4657170207-261660.00162964012j),0j,0j,0j,0j
31686,(-1890845.7985772016+1463653.3779191151j),0j,0j,0j,0j
31687,(1349883.658725131-2103441.0618275288j),0j,0j,0j,0j
31688,(-773783.7551707677-17673.041368054808j),0j,0j,0j,0j
31689,(588606.8495121424+1352232.6152068519j),0j,0j,0j,0j
31690,(-784954.2383519436+1678401.043665863j),0j,0j,0j,0j
31691,(-426174.163971261+243559.68403836602j),0j,0j,0j,0j
31692,(534230.5918430579-875009.8896623021j),0j,0j,0j,0j
31693,(567885.7639168323-418824.0496854717j),0j,0j,0j,0j
31694,(-1430909.273648755+371700.8281199652j),0j,0j,0j,0j
31695,(-624289.7854118331+92360.9070654402j),0j,0j,0j,0j
31696,(458874.1821756782+130566.16591500251j),0j,0j,0j,0j
31697,(954268.6650399677+583299.6297176853j),0j,0j,0j,0j
31698,(-1018131.477339237+1660452.9793024776j),0j,0j,0j,0j
31699,(-551490.3494838267+987089.1310023603j),0j,0j,0j,0j
31700,(1604631.2789611039-333634.0951202823j),0j,0j,0j,0j
31701,(-182294.41101645725+319136.38998932415j),0j,0j,0j,0j
31702,(1225516.2240023324-363004.64887435705j),0j,0j,0j,0j
31703,(-1635947.519354104-323050.67856770894j),0j,0j,0j,0j
31704,(390376.30755752063-1714953.8664947625j),0j,0j,0j,0j
31705,(-700442.2791765466+222956.62065897038j),0j,0j,0j,0j
31706,(478530.0948722682-640630.709539868j),0j,0j,0j,0j
31707,(-42308.55881811632+540050.6285914942j),0j,0j,0j,0j
31708,(480130.4619454647-416090.03673655295j),0j,0j,0j,0j
31709,(1401806.9932066808+191763.78502633015j),0j,0j,0j,0j
31710,(-290374.62195160164+1156740.3118225066j),0j,0j,0j,0j
31711,(357146.02931927843-3238450.809490419j),0j,0j,0j,0j
31712,(-209170.79920683545-1190988.5143598397j),0j,0j,0j,0j
31713,(879789.064604239-729414.7744708664j),0j,0j,0j,0j
31714,(-1340224.8048346573+1601360.2264838244j),0j,0j,0j,0j
31715,(-371348.781118581+1866423.948365475j),0j,0j,0j,0j
31716,(429142.7424874354+11778.557215075125j),0j,0j,0j,0j
31717,(-234232.4599195618-242532.6484295541j),0j,0j,0j,0j
31718,(1191815.2066094424-398769.8330442688j),0j,0j,0j,0j
31719,(1774767.9726981195+656513.271096586j),0j,0j,0j,0j
31720,(147115.31910808757-542027.277717981j),0j,0j,0j,0j
31721,(1209868.2642978008+8730.841556704254j),0j,0j,0j,0j
31722,(620224.6311929576+225760.56548345846j),0j,0j,0j,0j
31723,(1037057.33561096-281365.4425988549j),0j,0j,0j,0j
31724,(-1069448.9500984028+1215310.7003510054j),0j,0j,0j,0j
31725,(-868251.8918620583-1157516.9042600335j),0j,0j,0j,0j
31726,(-613861.2872610714-659388.7532317472j),0j,0j,0j,0j
31727,(-204913.62018379383-93307.94927357291j),0j,0j,0j,0j
31728,(-809690.5132717118+2068135.8495521261j),0j,0j,0j,0j
31729,(-844679.130934781-723025.0023784325j),0j,0j,0j,0j
31730,(-795067.6959520201-646800.8073056114j),0j,0j,0j,0j
31731,(-2400951.6889151707+802891.2154308755j),0j,0j,0j,0j
31732,(548187.7761418318-562451.6344551207j),0j,0j,0j,0j
31733,(899816.3220836449-144394.27687028307j),0j,0j,0j,0j
31734,(-624031.6567675864-1323336.4997120202j),0j,0j,0j,0j
31735,(-291747.7219071395+356117.6239725186j),0j,0j,0j,0j
31736,(-1115944.3290908048-156794.27360572683j),0j,0j,0j,0j
31737,(444671.6366002638+546642.3968370942j),0j,0j,0j,0j
31738,(258111.3482513728-646979.0867606811j),0j,0j,0j,0j
31739,(617126.5083997805+254988.3048843728j),0j,0j,0j,0j
31740,(-63929.14244759554+940985.566524414j),0j,0j,0j,0j
31741,(923136.6766207791-1218660.781576072j),0j,0j,0j,0j
31742,(-571268.0982333266+1001941.2841879337j),0j,0j,0j,0j
31743,(601767.2827809148-134075.27565479884j),0j,0j,0j,0j
31744,(-35509.52771142217-406244.6207627952j),0j,0j,0j,0j
31745,(1544898.923661227+459905.90531070146j),0j,0j,0j,0j
31746,(-1081247.58611117+112982.72402787767j),0j,0j,0j,0j
31747,(-763049.9604313264-549046.7041786546j),0j,0j,0j,0j
31748,(-604339.810609338-1391168.2964726412j),0j,0j,0j,0j
31749,(-121818.16669802915+1877842.4653369375j),0j,0j,0j,0j
31750,(-97508.63464250613-566135.8302259394j),0j,0j,0j,0j
31751,(58622.66251060981-1065391.8914244333j),0j,0j,0j,0j
31752,(423766.8634711829+401504.9762904289j),0j,0j,0j,0j
31753,(534680.9486989724+612645.4306078746j),0j,0j,0j,0j
31754,(300881.48901209596+34385.60374686157j),0j,0j,0j,0j
31755,(405671.0604677303-369230.61742970673j),0j,0j,0j,0j
31756,(-1608314.3529632834+586412.0404884419j),0j,0j,0j,0j
31757,(491630.6868723013-1038743.795776584j),0j,0j,0j,0j
31758,(-439632.20457374735+126428.07240782632j),0j,0j,0j,0j
31759,(-562107.4067588653+419608.8238345687j),0j,0j,0j,0j
31760,(637710.0989748251+573161.4715326648j),0j,0j,0j,0j
31761,(1277079.8248480428+1284090.1006639674j),0j,0j,0j,0j
31762,(-807777.1111468403-2348748.6913348977j),0j,0j,0j,0j
31763,(-325890.1358203206+269391.62666884874j),0j,0j,0j,0j
31764,(-493648.1917668811+188049.94904468313j),0j,0j,0j,0j
31765,(1099614.2476311806+1781032.214469385j),0j,0j,0j,0j
31766,(-473970.81862576713+768018.1258581061j),0j,0j,0j,0j
31767,(1135371.8511235984+330521.7843842384j),0j,0j,0j,0j
31768,(-647581.1242529557-951452.9487326662j),0j,0j,0j,0j
31769,(-762180.3235547877-461925.57397045696j),0j,0j,0j,0j
31770,(-654640.9088992588-127182.00050851604j),0j,0j,0j,0j
31771,(-1097334.32638911+160189.34636552318j),0j,0j,0j,0j
31772,(-250393.05515482638-471814.62806917797j),0j,0j,0j,0j
31773,(-348629.63658566837+49759.183992209495j),0j,0j,0j,0j
31774,(-116703.78147121135-1045170.9735788826j),0j,0j,0j,0j
31775,(-930197.623784963+636924.7987824652j),0j,0j,0j,0j
31776,(-959122.8579016171-306343.31947903207j),0j,0j,0j,0j
31777,(-1153079.5817437223+582053.9747187805j),0j,0j,0j,0j
31778,(-941750.3396201743-870186.3481377955j),0j,0j,0j,0j
31779,(-1584190.317626689+300872.2072150135j),0j,0j,0j,0j
31780,(-25549.643045366538+390287.23439007497j),0j,0j,0j,0j
31781,(-1117307.1090622614+334601.29544794373j),0j,0j,0j,0j
31782,(761532.5005654101+652061.7385527313j),0j,0j,0j,0j
31783,(-1111595.1485834173-703255.8895614729j),0j,0j,0j,0j
31784,(342282.01859219547-681641.4333197561j),0j,0j,0j,0j
31785,(-790039.7252100578+44061.50162729493j),0j,0j,0j,0j
31786,(-726273.9587281186-810401.6348792668j),0j,0j,0j,0j
31787,(185291.08468445414-798393.4557470921j),0j,0j,0j,0j
31788,(1737683.6568343928-933215.5485896667j),0j,0j,0j,0j
31789,(-2239830.64868164-865011.7268962461j),0j,0j,0j,0j
31790,(233346.0444762311+568448.5336845525j),0j,0j,0j,0j
31791,(40233.41744064551+184479.27192481037j),0j,0j,0j,0j
31792,(1551580.3733840755-872156.6571193592j),0j,0j,0j,0j
31793,(2050398.3406091677-542523.0121657476j),0j,0j,0j,0j
31794,(616619.2027690131+399839.26075314626j),0j,0j,0j,0j
31795,(-204019.20724022697+893379.7777102941j),0j,0j,0j,0j
31796,(752967.4819518109-1148126.7998024183j),0j,0j,0j,0j
31797,(271523.7890078105-728575.1705391735j),0j,0j,0j,0j
31798,(234338.228681085+947751.8642311099j),0j,0j,0j,0j
31799,(-806228.2284752168+617017.4419074086j),0j,0j,0j,0j
31800,(-128549.8263438358+434497.7988391502j),0j,0j,0j,0j
31801,(583622.5220713111+1049710.7424190806j),0j,0j,0j,0j
31802,(1347711.3369006664+256901.0807398617j),0j,0j,0j,0j
31803,(282223.37815508473+907362.0025415374j),0j,0j,0j,0j
31804,(-283659.0449282408+568034.480469824j),0j,0j,0j,0j
31805,(298019.0805343061-763349.7548078974j),0j,0j,0j,0j
31806,(-286220.0765428008-1617520.5839194893j),0j,0j,0j,0j
31807,(-2045961.2702864918+581227.135469343j),0j,0j,0j,0j
31808,(846041.8046454882-837528.8665924931j),0j,0j,0j,0j
31809,(800864.6602179286-149221.31183835818j),0j,0j,0j,0j
31810,(-331465.58761746064-125271.36394158285j),0j,0j,0j,0j
31811,(1219926.4298705275-11502.511031345115j),0j,0j,0j,0j
31812,(-1721746.4255418+674727.2393003318j),0j,0j,0j,0j
31813,(-203672.06024140108+317741.7475867942j),0j,0j,0j,0j
31814,(1115438.8636878352+588171.1361693994j),0j,0j,0j,0j
31815,(1376226.7738748742-886564.9612037984j),0j,0j,0j,0j
31816,(-428695.50855091074+63079.27913541533j),0j,0j,0j,0j
31817,(1187290.1581042425-2542081.72371805j),0j,0j,0j,0j
31818,(-43148.84747512592+1154141.436993716j),0j,0j,0j,0j
31819,(-622147.3869267285+1269417.1166599903j),0j,0j,0j,0j
31820,(-948541.7272882347-1092297.6743501772j),0j,0j,0j,0j
31821,(-760984.1755037671+686370.3377845718j),0j,0j,0j,0j
31822,(754781.7931815604-716407.6580470232j),0j,0j,0j,0j
31823,(110350.42270967772+41140.99637747709j),0j,0j,0j,0j
31824,(265163.85545195197-1291617.5001635225j),0j,0j,0j,0j
31825,(-1187761.544201366-1355963.1606647195j),0j,0j,0j,0j
31826,(-1772799.0502893385+484231.91488449625j),0j,0j,0j,0j
31827,(-1020670.9319383906-143109.7430514639j),0j,0j,0j,0j
31828,(-1949542.9243976646-866850.0263069302j),0j,0j,0j,0j
31829,(-919851.7461039355+1243397.772506365j),0j,0j,0j,0j
31830,(1157409.8227991364+321943.3519928715j),0j,0j,0j,0j
31831,(748690.5944247806-765104.7603270628j),0j,0j,0j,0j
31832,(-217079.71444102947+1071661.2368350532j),0j,0j,0j,0j
31833,(-553809.3590950537+392158.07717905194j),0j,0j,0j,0j
31834,(1229277.4457635037-1489762.1552614048j),0j,0j,0j,0j
31835,(-202214.9812597665-382725.3505791456j),0j,0j,0j,0j
31836,(711103.6815786855+804657.8102246285j),0j,0j,0j,0j
31837,(1371919.652019996+756986.7502243237j),0j,0j,0j,0j
31838,(707445.482850515-1102892.2957268758j),0j,0j,0j,0j
31839,(-1228779.159066786-1040832.0139760043j),0j,0j,0j,0j
31840,(833635.4380180226+1589289.4628001754j),0j,0j,0j,0j
31841,(155580.53517412045+324889.1670460219j),0j,0j,0j,0j
31842,(-84627.5152987846+9868.93373660685j),0j,0j,0j,0j
31843,(629209.0677605208-2289362.207113158j),0j,0j,0j,0j
31844,(568884.8268601118+1774450.9502673545j),0j,0j,0j,0j
31845,(-762766.1628681844-477301.9990398215j),0j,0j,0j,0j
31846,(107484.29508208612-7934.098937214585j),0j,0j,0j,0j
31847,(1614915.6926084445+856493.0650508764j),0j,0j,0j,0j
31848,(349051.4706720785-332566.0558298094j),0j,0j,0j,0j
31849,(856373.8526581461-96467.03390491847j),0j,0j,0j,0j
31850,(142556.77153067067+13988.59041751275j),0j,0j,0j,0j
31851,(-220742.54984693165+638257.815489868j),0j,0j,0j,0j
31852,(377942.69436105766-322667.3393765747j),0j,0j,0j,0j
31853,(393577.32503293274-553087.8992878069j),0j,0j,0j,0j
31854,(866716.2175165253+903500.3920527356j),0j,0j,0j,0j
31855,(-587252.2247986388-240900.4110590829j),0j,0j,0j,0j
31856,(-411366.37133139616-441480.90345823957j),0j,0j,0j,0j
31857,(-709250.0016977137+1140263.4562201425j),0j,0j,0j,0j
31858,(-217397.46451205816-382405.08379711775j),0j,0j,0j,0j
31859,(-486685.0436527906+206965.62707615993j),0j,0j,0j,0j
31860,(-408502.4438816566-173064.76780819648j),0j,0j,0j,0j
31861,(2270326.8171791374+1891826.5550387711j),0j,0j,0j,0j
31862,(882074.5017167362+247136.53705759905j),0j,0j,0j,0j
31863,(-1074051.4894502654-1449595.739153855j),0j,0j,0j,0j
31864,(976047.0474255497+1397407.7394694393j),0j,0j,0j,0j
31865,(453098.28611325414-155448.3069829112j),0j,0j,0j,0j
31866,(573404.3063006212-391744.7211584874j),0j,0j,0j,0j
31867,(1192840.9990828459-274566.17795403034j),0j,0j,0j,0j
31868,(-349361.2886561472-1516513.0317060975j),0j,0j,0j,0j
31869,(-77315.3328076069+342582.1459542926j),0j,0j,0j,0j
31870,(-1449016.3863786734-18175.422652705136j),0j,0j,0j,0j
31871,(-4103.8173956613755+597374.7739235j),0j,0j,0j,0j
31872,(-1104677.684028028+1262869.8389831258j),0j,0j,0j,0j
31873,(117961.62160337431-776695.5629945938j),0j,0j,0j,0j
31874,(94026.36103606084-206325.59086858272j),0j,0j,0j,0j
31875,(-1082343.0073323576-338399.3362470397j),0j,0j,0j,0j
31876,(-465883.8630400874-413865.6057944718j),0j,0j,0j,0j
31877,(367220.75605776574-123024.66108731221j),0j,0j,0j,0j
31878,(937749.1725792837+1474546.1161522518j),0j,0j,0j,0j
31879,(1917268.0559695677+164672.22018997942j),0j,0j,0j,0j
31880,(797721.8152339174-1514373.3295180663j),0j,0j,0j,0j
31881,(-1360872.1171496157+278978.8305145728j),0j,0j,0j,0j
31882,(-668846.9497886167-537410.3063231481j),0j,0j,0j,0j
31883,(296699.80498586805+441876.98309696605j),0j,0j,0j,0j
31884,(-598577.6114580408-816988.0965451172j),0j,0j,0j,0j
31885,(432738.71593911643-450005.8234605857j),0j,0j,0j,0j
31886,(434112.205805014+2039831.3773522195j),0j,0j,0j,0j
31887,(914155.409102171+1323882.988365956j),0j,0j,0j,0j
31888,(-366717.3154061916-683641.2968799528j),0j,0j,0j,0j
31889,(-588580.8905087903+703479.892124101j),0j,0j,0j,0j
31890,(756640.8330041908-564578.0422877243j),0j,0j,0j,0j
31891,(696040.8627021775-392666.03736027016j),0j,0j,0j,0j
31892,(328850.47774559783-449899.2559977174j),0j,0j,0j,0j
31893,(-158598.4454727337-122430.87413748621j),0j,0j,0j,0j
31894,(516440.5973178756+154210.0442708612j),0j,0j,0j,0j
31895,(477525.59480097046+220956.14706603048j),0j,0j,0j,0j
31896,(1371032.566497445+193479.1619873179j),0j,0j,0j,0j
31897,(1246289.5239456117+87443.97430698032j),0j,0j,0j,0j
31898,(1523465.009827297-1057126.0134936715j),0j,0j,0j,0j
31899,(-1172609.1114893232-750345.8432396167j),0j,0j,0j,0j
31900,(359280.599797421-474288.4913955715j),0j,0j,0j,0j
31901,(189925.4016861245+650984.0425292965j),0j,0j,0j,0j
31902,(1133543.940943278-1529100.4595100973j),0j,0j,0j,0j
31903,(120962.06180237525-805293.4007888823j),0j,0j,0j,0j
31904,(-1447463.238856145+481949.15020238154j),0j,0j,0j,0j
31905,(-1432096.8781747194+610245.3572160655j),0j,0j,0j,0j
31906,(-474046.19354052725-602461.8596518874j),0j,0j,0j,0j
31907,(1295330.286951885-431367.11133389967j),0j,0j,0j,0j
31908,(87373.08477123315+981919.9996758939j),0j,0j,0j,0j
31909,(222548.64215663937-1043167.0703285299j),0j,0j,0j,0j
31910,(746621.9169587414+99559.99038965255j),0j,0j,0j,0j
31911,(221864.69029573933+49819.64238298376j),0j,0j,0j,0j
31912,(1378450.1625768023-293375.8276246921j),0j,0j,0j,0j
31913,(103737.69809692493-1625472.1053532788j),0j,0j,0j,0j
31914,(774867.5105124115+281636.11532285233j),0j,0j,0j,0j
31915,(104143.63249335677-581155.9993412055j),0j,0j,0j,0j
31916,(353836.16389598744-408305.8766824072j),0j,0j,0j,0j
31917,(178868.14820382625-342844.2091825437j),0j,0j,0j,0j
31918,(-257013.95314076927+154435.58734485158j),0j,0j,0j,0j
31919,(441104.57335519674+105796.55306830595j),0j,0j,0j,0j
31920,(-511952.5015551873+1031581.222133951j),0j,0j,0j,0j
31921,(-334162.85744066566-4659.694969160599j),0j,0j,0j,0j
31922,(-722750.2302570511+99673.10721679506j),0j,0j,0j,0j
31923,(379124.5235979492+1453457.904198462j),0j,0j,0j,0j
31924,(-167839.7525113488-745619.164577981j),0j,0j,0j,0j
31925,(178092.15019671025-253992.9690673292j),0j,0j,0j,0j
31926,(661555.8602180209-94175.17638564343j),0j,0j,0j,0j
31927,(-5001.057308474323+180792.94777117204j),0j,0j,0j,0j
31928,(-190757.87142661324+203704.0432453138j),0j,0j,0j,0j
31929,(-967152.9733925462-29588.42971899477j),0j,0j,0j,0j
31930,(-228305.036174561+756538.6021286132j),0j,0j,0j,0j
31931,(-193519.78368387118+561628.5898002384j),0j,0j,0j,0j
31932,(396766.4703920837-1112495.0172363992j),0j,0j,0j,0j
31933,(301184.76618593687+268136.82840887876j),0j,0j,0j,0j
31934,(-48942.26051879639+10870.129946861533j),0j,0j,0j,0j
31935,(-328909.2106807465+142365.71707332833j),0j,0j,0j,0j
31936,(959473.4488522743-2373233.4745039036j),0j,0j,0j,0j
31937,(731498.3916920156+442807.46864418755j),0j,0j,0j,0j
31938,(-421464.2179542235+717977.1675187652j),0j,0j,0j,0j
31939,(1431016.1147544642-1734999.685993565j),0j,0j,0j,0j
31940,(-44870.48410427931-911395.2632370334j),0j,0j,0j,0j
31941,(-639316.678763987+285785.46552733256j),0j,0j,0j,0j
31942,(-39057.91543789298-20634.675594375207j),0j,0j,0j,0j
31943,(43217.9585322506-662076.1327909044j),0j,0j,0j,0j
31944,(-1289084.5697058549+1429290.9612093864j),0j,0j,0j,0j
31945,(-373856.4467801436+612101.9001416541j),0j,0j,0j,0j
31946,(-507725.5347313524-1084842.2639694908j),0j,0j,0j,0j
31947,(-680163.2903974896-36790.039862902486j),0j,0j,0j,0j
31948,(519664.82938048616+839676.8408963254j),0j,0j,0j,0j
31949,(2457682.9113761117+895228.1967368082j),0j,0j,0j,0j
31950,(-817425.9185830277-1061522.9565059922j),0j,0j,0j,0j
31951,(1167286.8379659583-1098053.4933898384j),0j,0j,0j,0j
31952,(-661724.067389932-1712750.173891123j),0j,0j,0j,0j
31953,(-1013786.3363903671+464104.1642284533j),0j,0j,0j,0j
31954,(135486.9995469735+269655.62828724406j),0j,0j,0j,0j
31955,(804418.7587103912+253542.21341377683j),0j,0j,0j,0j
31956,(1077440.7986828436+1801517.0199569922j),0j,0j,0j,0j
31957,(-878224.3527309073+652481.6973056938j),0j,0j,0j,0j
31958,(-189824.1467322316+329309.57355012454j),0j,0j,0j,0j
31959,(338115.5347944985-630778.0578401322j),0j,0j,0j,0j
31960,(478626.4288752367-1061557.8676326773j),0j,0j,0j,0j
31961,(1373642.4924027855-300494.5101211714j),0j,0j,0j,0j
31962,(576004.9263405107-3342227.374700441j),0j,0j,0j,0j
31963,(-1330454.7218168387+2628170.1952766795j),0j,0j,0j,0j
31964,(-893920.823593783-989404.6325337606j),0j,0j,0j,0j
31965,(-345207.0068787823-607128.4635012937j),0j,0j,0j,0j
31966,(-323341.69855250214-1168142.1359507523j),0j,0j,0j,0j
31967,(2242344.7386130253-411115.8766740814j),0j,0j,0j,0j
31968,(-965539.4884594779-591208.3160966446j),0j,0j,0j,0j
31969,(-360332.1225432005+302221.29191240546j),0j,0j,0j,0j
31970,(-912943.6902616379+683486.6969512561j),0j,0j,0j,0j
31971,(311087.43818128784+760016.1022189561j),0j,0j,0j,0j
31972,(624246.8677610811-294311.61919472856j),0j,0j,0j,0j
31973,(-1698001.3590156836+290632.06442574394j),0j,0j,0j,0j
31974,(-180998.85499831208-655319.821101364j),0j,0j,0j,0j
31975,(110093.02100693434-1033199.3235505552j),0j,0j,0j,0j
31976,(-347568.3707157241-951719.5283742129j),0j,0j,0j,0j
31977,(2167808.728808075+529601.7092813511j),0j,0j,0j,0j
31978,(748935.0233247945+79354.3334276595j),0j,0j,0j,0j
31979,(-480028.1887175272+521990.20874625776j),0j,0j,0j,0j
31980,(-1362663.621192505-133083.56562810324j),0j,0j,0j,0j
31981,(194033.01644762646+10688.939094319678j),0j,0j,0j,0j
31982,(807102.7324427501-1187448.217868435j),0j,0j,0j,0j
31983,(-831577.3514076311-726684.3709764257j),0j,0j,0j,0j
31984,(-350992.71195552987+952551.5637601961j),0j,0j,0j,0j
31985,(305291.3479434446+489068.9471486464j),0j,0j,0j,0j
31986,(1629933.5377678326+1531425.5936940291j),0j,0j,0j,0j
31987,(2634049.416171873+1419438.679678311j),0j,0j,0j,0j
31988,(799896.1221034251-351197.3670031674j),0j,0j,0j,0j
31989,(219178.46255093341-1745056.9384197225j),0j,0j,0j,0j
31990,(-400001.53769861755-1873949.3261787016j),0j,0j,0j,0j
31991,(-592079.528047512-1906860.7746386067j),0j,0j,0j,0j
31992,(-1604910.2723222752-424455.92371907237j),0j,0j,0j,0j
31993,(259860.28815704968-731158.990227767j),0j,0j,0j,0j
31994,(-144125.00176475436-137888.13851216238j),0j,0j,0j,0j
31995,(293022.0622009386-252049.8312071567j),0j,0j,0j,0j
31996,(-2176428.729308815+516058.3467697478j),0j,0j,0j,0j
31997,(1169397.7217401043-41286.80134646525j),0j,0j,0j,0j
31998,(313334.0769905876-2068034.4098943006j),0j,0j,0j,0j
31999,(-297024.82617250667-34023.08764192776j),0j,0j,0j,0j
32000,(262732.695141565-443285.23851810116j),0j,0j,0j,0j
32001,(78827.81326709213+188231.95905818578j),0j,0j,0j,0j
32002,(-1605636.5946917573+868187.4774924531j),0j,0j,0j,0j
32003,(1130273.344721844+1932906.5801275012j),0j,0j,0j,0j
32004,(-548660.5895131986-1071091.6887020273j),0j,0j,0j,0j
32005,(1059800.8238454093+668693.5449354002j),0j,0j,0j,0j
32006,(-287726.501521547+399245.92514193757j),0j,0j,0j,0j
32007,(129029.07620154327+688909.4362806289j),0j,0j,0j,0j
32008,(-923603.4242099051-829725.4614812576j),0j,0j,0j,0j
32009,(911829.7911304916+1343511.05227365j),0j,0j,0j,0j
32010,(1146016.04634795+52170.12512268155j),0j,0j,0j,0j
32011,(704705.1323529229-841419.0052928556j),0j,0j,0j,0j
32012,(139676.8584215666-130385.45998254215j),0j,0j,0j,0j
32013,(99178.46213541474+1012963.9512203962j),0j,0j,0j,0j
32014,(-655023.4071644024-631139.1536325454j),0j,0j,0j,0j
